"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","758","test_checkout_complete_flow","tests","Sat Jan 17 07:53:41 UTC 2026","passed","Sat Jan 17 07:53:42 UTC 2026","TestCheckoutFlow","test_checkout","",""
"","590","test_cart_icon_counter_for_two_items","tests","Sat Jan 17 07:53:47 UTC 2026","passed","Sat Jan 17 07:53:47 UTC 2026","TestInventory","test_inventory","",""
"","737","test_check_total_sum","tests","Sat Jan 17 07:53:44 UTC 2026","passed","Sat Jan 17 07:53:44 UTC 2026","TestCheckoutFlow","test_checkout","",""
"","451","test_locked_out_user","tests","Sat Jan 17 07:53:53 UTC 2026","passed","Sat Jan 17 07:53:53 UTC 2026","","tests_ui","",""
"","601","test_cart_total_price_for_single_item","tests","Sat Jan 17 07:53:39 UTC 2026","passed","Sat Jan 17 07:53:40 UTC 2026","TestShoppingCart","test_cart","",""
"","627","test_remove_item_from_cart","tests","Sat Jan 17 07:53:38 UTC 2026","passed","Sat Jan 17 07:53:39 UTC 2026","TestShoppingCart","test_cart","",""
"","730","test_check_total_sum","tests","Sat Jan 17 07:54:00 UTC 2026","passed","Sat Jan 17 07:54:01 UTC 2026","","tests_ui","",""
"","614","test_cart_icon_counter_for_two_items","tests","Sat Jan 17 07:54:06 UTC 2026","passed","Sat Jan 17 07:54:06 UTC 2026","","tests_ui","",""
"","775","test_checkout_complete_flow","tests","Sat Jan 17 07:53:58 UTC 2026","passed","Sat Jan 17 07:53:58 UTC 2026","","tests_ui","",""
"","743","test_checkout_without_first_name","tests","Sat Jan 17 07:53:59 UTC 2026","passed","Sat Jan 17 07:53:59 UTC 2026","","tests_ui","",""
"","513","test_sort_products_by_price_low_to_high","tests","Sat Jan 17 07:54:02 UTC 2026","passed","Sat Jan 17 07:54:02 UTC 2026","","tests_ui","",""
"","453","test_locked_out_user","tests","Sat Jan 17 07:53:48 UTC 2026","passed","Sat Jan 17 07:53:49 UTC 2026","TestLogin","test_login","",""
"","599","test_cart_total_price_for_single_item","tests","Sat Jan 17 07:53:57 UTC 2026","passed","Sat Jan 17 07:53:57 UTC 2026","","tests_ui","",""
"","632","test_remove_item_from_cart","tests","Sat Jan 17 07:53:56 UTC 2026","passed","Sat Jan 17 07:53:56 UTC 2026","","tests_ui","",""
"","457","test_invalid_credentials","tests","Sat Jan 17 07:53:49 UTC 2026","passed","Sat Jan 17 07:53:50 UTC 2026","TestLogin","test_login","",""
"","445","test_login","tests","Sat Jan 17 07:53:52 UTC 2026","passed","Sat Jan 17 07:53:52 UTC 2026","","tests_ui","",""
"","1640","test_logout_burger_menu","tests","Sat Jan 17 07:54:04 UTC 2026","passed","Sat Jan 17 07:54:05 UTC 2026","","tests_ui","",""
"","755","test_checkout_without_first_name","tests","Sat Jan 17 07:53:42 UTC 2026","passed","Sat Jan 17 07:53:43 UTC 2026","TestCheckoutFlow","test_checkout","",""
"","552","test_cart_counter_increment_after_one_item","tests","Sat Jan 17 07:53:46 UTC 2026","passed","Sat Jan 17 07:53:46 UTC 2026","TestInventory","test_inventory","",""
"","552","test_clear_cart","tests","Sat Jan 17 07:53:40 UTC 2026","passed","Sat Jan 17 07:53:41 UTC 2026","TestShoppingCart","test_cart","",""
"","444","test_login_invalid","tests","Sat Jan 17 07:53:54 UTC 2026","passed","Sat Jan 17 07:53:54 UTC 2026","","tests_ui","",""
"","1472","test_logout_burger_menu","tests","Sat Jan 17 07:53:50 UTC 2026","passed","Sat Jan 17 07:53:52 UTC 2026","","test_logout","",""
"","534","test_cart_counter_increment","tests","Sat Jan 17 07:54:03 UTC 2026","passed","Sat Jan 17 07:54:03 UTC 2026","","tests_ui","",""
"","454","test_successful_login","tests","Sat Jan 17 07:53:48 UTC 2026","passed","Sat Jan 17 07:53:48 UTC 2026","TestLogin","test_login","",""
"","553","test_clear_cart","tests","Sat Jan 17 07:54:01 UTC 2026","passed","Sat Jan 17 07:54:02 UTC 2026","","tests_ui","",""
"","617","test_add_item_to_cart","tests","Sat Jan 17 07:53:54 UTC 2026","passed","Sat Jan 17 07:53:55 UTC 2026","","tests_ui","",""
"","513","test_sort_products_by_price_low_to_high","tests","Sat Jan 17 07:53:45 UTC 2026","passed","Sat Jan 17 07:53:45 UTC 2026","TestInventory","test_inventory","",""
"","693","test_add_item_to_cart","tests","Sat Jan 17 07:53:37 UTC 2026","passed","Sat Jan 17 07:53:38 UTC 2026","TestShoppingCart","test_cart","",""
