"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","532","test_remove_item_from_cart","tests","Sat Jan 31 14:16:14 UTC 2026","passed","Sat Jan 31 14:16:14 UTC 2026","TestShoppingCart","test_cart","",""
"","368","test_locked_out_user","tests","Sat Jan 31 14:16:28 UTC 2026","passed","Sat Jan 31 14:16:28 UTC 2026","TestLogin","test_login","",""
"","506","test_prevent_adding_duplicate_product","tests","Sat Jan 31 14:16:19 UTC 2026","passed","Sat Jan 31 14:16:19 UTC 2026","TestShoppingCart","test_cart","",""
"","643","test_cart_badge_persistence_after_refresh","tests","Sat Jan 31 14:16:18 UTC 2026","passed","Sat Jan 31 14:16:18 UTC 2026","TestShoppingCart","test_cart","",""
"","356","test_invalid_credentials","tests","Sat Jan 31 14:16:29 UTC 2026","passed","Sat Jan 31 14:16:29 UTC 2026","TestLogin","test_login","",""
"","374","test_successful_login","tests","Sat Jan 31 14:16:27 UTC 2026","passed","Sat Jan 31 14:16:28 UTC 2026","TestLogin","test_login","",""
"","442","test_cart_counter_increment_after_one_item","tests","Sat Jan 31 14:16:25 UTC 2026","passed","Sat Jan 31 14:16:25 UTC 2026","TestInventory","test_inventory","",""
"","610","test_add_item_to_cart","tests","Sat Jan 31 14:16:13 UTC 2026","passed","Sat Jan 31 14:16:13 UTC 2026","TestShoppingCart","test_cart","",""
"","483","test_cart_icon_counter_for_two_items","tests","Sat Jan 31 14:16:25 UTC 2026","passed","Sat Jan 31 14:16:26 UTC 2026","TestInventory","test_inventory","",""
"","1368","test_logout_burger_menu","tests","Sat Jan 31 14:16:29 UTC 2026","passed","Sat Jan 31 14:16:31 UTC 2026","","test_logout","",""
"","608","test_product_detail_to_cart_and_back","tests","Sat Jan 31 14:16:19 UTC 2026","passed","Sat Jan 31 14:16:20 UTC 2026","TestShoppingCart","test_cart","",""
"","461","test_open_backpack_details_from_inventory","tests","Sat Jan 31 14:16:26 UTC 2026","passed","Sat Jan 31 14:16:27 UTC 2026","TestInventoryItem","test_inventory_item_navigation","",""
"","503","test_cart_total_price_for_single_item","tests","Sat Jan 31 14:16:15 UTC 2026","passed","Sat Jan 31 14:16:15 UTC 2026","TestShoppingCart","test_cart","",""
"","1463","test_logout_via_burger_menu","tests","Sat Jan 31 14:16:31 UTC 2026","passed","Sat Jan 31 14:16:33 UTC 2026","","test_logout","",""
"","415","test_sort_products_by_price_low_to_high","tests","Sat Jan 31 14:16:24 UTC 2026","passed","Sat Jan 31 14:16:24 UTC 2026","TestInventory","test_inventory","",""
"","578","test_continue_shopping_keeps_cart_state","tests","Sat Jan 31 14:16:17 UTC 2026","passed","Sat Jan 31 14:16:17 UTC 2026","TestShoppingCart","test_cart","",""
"","662","test_checkout_without_first_name","tests","Sat Jan 31 14:16:22 UTC 2026","passed","Sat Jan 31 14:16:22 UTC 2026","TestCheckoutFlow","test_checkout","",""
"","705","test_checkout_complete_flow","tests","Sat Jan 31 14:16:20 UTC 2026","passed","Sat Jan 31 14:16:21 UTC 2026","TestCheckoutFlow","test_checkout","",""
"","669","test_clear_cart","tests","Sat Jan 31 14:16:16 UTC 2026","passed","Sat Jan 31 14:16:16 UTC 2026","TestShoppingCart","test_cart","",""
"","644","test_check_total_sum","tests","Sat Jan 31 14:16:23 UTC 2026","passed","Sat Jan 31 14:16:23 UTC 2026","TestCheckoutFlow","test_checkout","",""
