"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","616","test_check_total_sum","tests","Sun Jan 18 13:08:41 UTC 2026","passed","Sun Jan 18 13:08:41 UTC 2026","TestCheckoutFlow","test_checkout","",""
"","650","test_checkout_complete_flow","tests","Sun Jan 18 13:08:38 UTC 2026","passed","Sun Jan 18 13:08:39 UTC 2026","TestCheckoutFlow","test_checkout","",""
"","554","test_clear_cart","tests","Sun Jan 18 13:08:38 UTC 2026","passed","Sun Jan 18 13:08:38 UTC 2026","TestShoppingCart","test_cart","",""
"","416","test_sort_products_by_price_low_to_high","tests","Sun Jan 18 13:08:42 UTC 2026","passed","Sun Jan 18 13:08:42 UTC 2026","TestInventory","test_inventory","",""
"","344","test_invalid_credentials","tests","Sun Jan 18 13:08:46 UTC 2026","passed","Sun Jan 18 13:08:46 UTC 2026","TestLogin","test_login","",""
"","524","test_remove_item_from_cart","tests","Sun Jan 18 13:08:36 UTC 2026","passed","Sun Jan 18 13:08:36 UTC 2026","TestShoppingCart","test_cart","",""
"","373","test_successful_login","tests","Sun Jan 18 13:08:44 UTC 2026","passed","Sun Jan 18 13:08:44 UTC 2026","TestLogin","test_login","",""
"","486","test_cart_total_price_for_single_item","tests","Sun Jan 18 13:08:37 UTC 2026","passed","Sun Jan 18 13:08:37 UTC 2026","TestShoppingCart","test_cart","",""
"","344","test_locked_out_user","tests","Sun Jan 18 13:08:45 UTC 2026","passed","Sun Jan 18 13:08:45 UTC 2026","TestLogin","test_login","",""
"","586","test_add_item_to_cart","tests","Sun Jan 18 13:08:35 UTC 2026","passed","Sun Jan 18 13:08:35 UTC 2026","TestShoppingCart","test_cart","",""
"","409","test_cart_counter_increment_after_one_item","tests","Sun Jan 18 13:08:42 UTC 2026","passed","Sun Jan 18 13:08:43 UTC 2026","TestInventory","test_inventory","",""
"","477","test_cart_icon_counter_for_two_items","tests","Sun Jan 18 13:08:43 UTC 2026","passed","Sun Jan 18 13:08:44 UTC 2026","TestInventory","test_inventory","",""
"","1329","test_logout_burger_menu","tests","Sun Jan 18 13:08:46 UTC 2026","passed","Sun Jan 18 13:08:48 UTC 2026","","test_logout","",""
"","616","test_checkout_without_first_name","tests","Sun Jan 18 13:08:40 UTC 2026","passed","Sun Jan 18 13:08:40 UTC 2026","TestCheckoutFlow","test_checkout","",""
