"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","417","test_successful_login","tests","Thu Jan 22 07:27:21 UTC 2026","passed","Thu Jan 22 07:27:21 UTC 2026","TestLogin","test_login","",""
"","481","test_clear_cart","tests","Thu Jan 22 07:27:12 UTC 2026","passed","Thu Jan 22 07:27:13 UTC 2026","TestShoppingCart","test_cart","",""
"","475","test_cart_counter_increment_after_one_item","tests","Thu Jan 22 07:27:18 UTC 2026","passed","Thu Jan 22 07:27:19 UTC 2026","TestInventory","test_inventory","",""
"","402","test_locked_out_user","tests","Thu Jan 22 07:27:21 UTC 2026","passed","Thu Jan 22 07:27:22 UTC 2026","TestLogin","test_login","",""
"","676","test_checkout_without_first_name","tests","Thu Jan 22 07:27:15 UTC 2026","passed","Thu Jan 22 07:27:16 UTC 2026","TestCheckoutFlow","test_checkout","",""
"","550","test_cart_total_price_for_single_item","tests","Thu Jan 22 07:27:12 UTC 2026","passed","Thu Jan 22 07:27:12 UTC 2026","TestShoppingCart","test_cart","",""
"","686","test_checkout_complete_flow","tests","Thu Jan 22 07:27:14 UTC 2026","passed","Thu Jan 22 07:27:15 UTC 2026","TestCheckoutFlow","test_checkout","",""
"","739","test_add_item_to_cart","tests","Thu Jan 22 07:27:10 UTC 2026","passed","Thu Jan 22 07:27:10 UTC 2026","TestShoppingCart","test_cart","",""
"","578","test_remove_item_from_cart","tests","Thu Jan 22 07:27:11 UTC 2026","passed","Thu Jan 22 07:27:11 UTC 2026","TestShoppingCart","test_cart","",""
"","521","test_cart_icon_counter_for_two_items","tests","Thu Jan 22 07:27:19 UTC 2026","passed","Thu Jan 22 07:27:19 UTC 2026","TestInventory","test_inventory","",""
"","452","test_sort_products_by_price_low_to_high","tests","Thu Jan 22 07:27:17 UTC 2026","passed","Thu Jan 22 07:27:18 UTC 2026","TestInventory","test_inventory","",""
"","1370","test_logout_burger_menu","tests","Thu Jan 22 07:27:23 UTC 2026","passed","Thu Jan 22 07:27:24 UTC 2026","","test_logout","",""
"","673","test_check_total_sum","tests","Thu Jan 22 07:27:16 UTC 2026","passed","Thu Jan 22 07:27:17 UTC 2026","TestCheckoutFlow","test_checkout","",""
"","394","test_invalid_credentials","tests","Thu Jan 22 07:27:22 UTC 2026","passed","Thu Jan 22 07:27:23 UTC 2026","TestLogin","test_login","",""
"","1451","test_logout_via_burger_menu","tests","Thu Jan 22 07:27:25 UTC 2026","passed","Thu Jan 22 07:27:26 UTC 2026","","test_logout","",""
"","512","test_open_backpack_details_from_inventory","tests","Thu Jan 22 07:27:20 UTC 2026","passed","Thu Jan 22 07:27:20 UTC 2026","TestInventoryItem","test_inventory_item_navigation","",""
"","586","test_continue_shopping_keeps_cart_state","tests","Thu Jan 22 07:27:13 UTC 2026","passed","Thu Jan 22 07:27:14 UTC 2026","TestShoppingCart","test_cart","",""
