"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","497","test_remove_item_from_cart","tests","Tue Mar 24 07:54:26 UTC 2026","passed","Tue Mar 24 07:54:26 UTC 2026","TestShoppingCart","test_cart","",""
"","479","test_cart_total_price_for_single_item","tests","Tue Mar 24 07:54:26 UTC 2026","passed","Tue Mar 24 07:54:27 UTC 2026","TestShoppingCart","test_cart","",""
"","636","test_checkout_complete_flow","tests","Tue Mar 24 07:54:32 UTC 2026","passed","Tue Mar 24 07:54:33 UTC 2026","TestCheckoutFlow","test_checkout","",""
"","648","test_cart_badge_persistence_after_refresh","tests","Tue Mar 24 07:54:29 UTC 2026","passed","Tue Mar 24 07:54:30 UTC 2026","TestShoppingCart","test_cart","",""
"","454","test_cart_icon_counter_for_two_items","tests","Tue Mar 24 07:54:38 UTC 2026","passed","Tue Mar 24 07:54:38 UTC 2026","TestInventory","test_inventory","",""
"","533","test_continue_shopping_keeps_cart_state","tests","Tue Mar 24 07:54:28 UTC 2026","passed","Tue Mar 24 07:54:29 UTC 2026","TestShoppingCart","test_cart","",""
"","723","test_add_item_to_cart","tests","Tue Mar 24 07:54:24 UTC 2026","passed","Tue Mar 24 07:54:25 UTC 2026","TestShoppingCart","test_cart","",""
"","404","test_cart_counter_increment_after_one_item","tests","Tue Mar 24 07:54:37 UTC 2026","passed","Tue Mar 24 07:54:37 UTC 2026","TestInventory","test_inventory","",""
"","578","test_product_detail_to_cart_and_back","tests","Tue Mar 24 07:54:31 UTC 2026","passed","Tue Mar 24 07:54:32 UTC 2026","TestShoppingCart","test_cart","",""
"","427","test_open_backpack_details_from_inventory","tests","Tue Mar 24 07:54:38 UTC 2026","passed","Tue Mar 24 07:54:39 UTC 2026","TestInventoryItem","test_inventory_item_navigation","",""
"","321","test_locked_out_user","tests","Tue Mar 24 07:54:40 UTC 2026","passed","Tue Mar 24 07:54:40 UTC 2026","TestLogin","test_login","",""
"","452","test_clear_cart","tests","Tue Mar 24 07:54:27 UTC 2026","passed","Tue Mar 24 07:54:28 UTC 2026","TestShoppingCart","test_cart","",""
"","318","test_invalid_credentials","tests","Tue Mar 24 07:54:41 UTC 2026","passed","Tue Mar 24 07:54:41 UTC 2026","TestLogin","test_login","",""
"","607","test_checkout_without_first_name","tests","Tue Mar 24 07:54:33 UTC 2026","passed","Tue Mar 24 07:54:34 UTC 2026","TestCheckoutFlow","test_checkout","",""
"","544","test_cancel_checkout_and_return_to_cart","tests","Tue Mar 24 07:54:35 UTC 2026","passed","Tue Mar 24 07:54:36 UTC 2026","TestCheckoutFlow","test_checkout","",""
"","616","test_check_total_sum","tests","Tue Mar 24 07:54:34 UTC 2026","passed","Tue Mar 24 07:54:35 UTC 2026","TestCheckoutFlow","test_checkout","",""
"","1318","test_logout_burger_menu","tests","Tue Mar 24 07:54:41 UTC 2026","passed","Tue Mar 24 07:54:43 UTC 2026","","test_logout","",""
"","1392","test_logout_via_burger_menu","tests","Tue Mar 24 07:54:43 UTC 2026","passed","Tue Mar 24 07:54:45 UTC 2026","","test_logout","",""
"","384","test_sort_products_by_price_low_to_high","tests","Tue Mar 24 07:54:36 UTC 2026","passed","Tue Mar 24 07:54:36 UTC 2026","TestInventory","test_inventory","",""
"","347","test_successful_login","tests","Tue Mar 24 07:54:39 UTC 2026","passed","Tue Mar 24 07:54:40 UTC 2026","TestLogin","test_login","",""
"","481","test_prevent_adding_duplicate_product","tests","Tue Mar 24 07:54:30 UTC 2026","passed","Tue Mar 24 07:54:31 UTC 2026","TestShoppingCart","test_cart","",""
