"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","370","test_successful_login","tests","Mon Jan 19 19:02:12 UTC 2026","passed","Mon Jan 19 19:02:12 UTC 2026","TestLogin","test_login","",""
"","353","test_locked_out_user","tests","Mon Jan 19 19:02:12 UTC 2026","passed","Mon Jan 19 19:02:13 UTC 2026","TestLogin","test_login","",""
"","5486","test_check_total_sum","tests","Mon Jan 19 19:02:03 UTC 2026","failed","Mon Jan 19 19:02:09 UTC 2026","TestCheckoutFlow","test_checkout","",""
"","454","test_cart_icon_counter_for_two_items","tests","Mon Jan 19 19:02:11 UTC 2026","passed","Mon Jan 19 19:02:11 UTC 2026","TestInventory","test_inventory","",""
"","5479","test_remove_item_from_cart","tests","Mon Jan 19 19:01:39 UTC 2026","failed","Mon Jan 19 19:01:44 UTC 2026","TestShoppingCart","test_cart","",""
"","5672","test_add_item_to_cart","tests","Mon Jan 19 19:01:33 UTC 2026","failed","Mon Jan 19 19:01:38 UTC 2026","TestShoppingCart","test_cart","",""
"","448","test_clear_cart","tests","Mon Jan 19 19:01:51 UTC 2026","passed","Mon Jan 19 19:01:51 UTC 2026","TestShoppingCart","test_cart","",""
"","5478","test_checkout_complete_flow","tests","Mon Jan 19 19:01:51 UTC 2026","failed","Mon Jan 19 19:01:57 UTC 2026","TestCheckoutFlow","test_checkout","",""
"","339","test_invalid_credentials","tests","Mon Jan 19 19:02:13 UTC 2026","passed","Mon Jan 19 19:02:13 UTC 2026","TestLogin","test_login","",""
"","1351","test_logout_burger_menu","tests","Mon Jan 19 19:02:14 UTC 2026","passed","Mon Jan 19 19:02:15 UTC 2026","","test_logout","",""
"","5472","test_checkout_without_first_name","tests","Mon Jan 19 19:01:57 UTC 2026","failed","Mon Jan 19 19:02:03 UTC 2026","TestCheckoutFlow","test_checkout","",""
"","5465","test_cart_total_price_for_single_item","tests","Mon Jan 19 19:01:45 UTC 2026","failed","Mon Jan 19 19:01:50 UTC 2026","TestShoppingCart","test_cart","",""
"","446","test_sort_products_by_price_low_to_high","tests","Mon Jan 19 19:02:09 UTC 2026","passed","Mon Jan 19 19:02:10 UTC 2026","TestInventory","test_inventory","",""
"","430","test_cart_counter_increment_after_one_item","tests","Mon Jan 19 19:02:10 UTC 2026","passed","Mon Jan 19 19:02:10 UTC 2026","TestInventory","test_inventory","",""
