"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","681","test_check_total_sum","tests","Sat Jan 17 07:51:00 UTC 2026","passed","Sat Jan 17 07:51:01 UTC 2026","TestCheckoutFlow","test_checkout","",""
"","557","test_add_item_to_cart","tests","Sat Jan 17 07:51:10 UTC 2026","passed","Sat Jan 17 07:51:10 UTC 2026","","tests_ui","",""
"","430","test_successful_login","tests","Sat Jan 17 07:51:03 UTC 2026","passed","Sat Jan 17 07:51:04 UTC 2026","TestLogin","test_login","",""
"","661","test_checkout_without_first_name","tests","Sat Jan 17 07:51:14 UTC 2026","passed","Sat Jan 17 07:51:14 UTC 2026","","tests_ui","",""
"","459","test_sort_products_by_price_low_to_high","tests","Sat Jan 17 07:51:01 UTC 2026","passed","Sat Jan 17 07:51:01 UTC 2026","TestInventory","test_inventory","",""
"","395","test_login_invalid","tests","Sat Jan 17 07:51:09 UTC 2026","passed","Sat Jan 17 07:51:09 UTC 2026","","tests_ui","",""
"","475","test_cart_counter_increment","tests","Sat Jan 17 07:51:17 UTC 2026","passed","Sat Jan 17 07:51:18 UTC 2026","","tests_ui","",""
"","709","test_checkout_complete_flow","tests","Sat Jan 17 07:50:58 UTC 2026","passed","Sat Jan 17 07:50:59 UTC 2026","TestCheckoutFlow","test_checkout","",""
"","494","test_cart_counter_increment_after_one_item","tests","Sat Jan 17 07:51:02 UTC 2026","passed","Sat Jan 17 07:51:02 UTC 2026","TestInventory","test_inventory","",""
"","508","test_clear_cart","tests","Sat Jan 17 07:50:57 UTC 2026","passed","Sat Jan 17 07:50:58 UTC 2026","TestShoppingCart","test_cart","",""
"","527","test_clear_cart","tests","Sat Jan 17 07:51:16 UTC 2026","passed","Sat Jan 17 07:51:16 UTC 2026","","tests_ui","",""
"","671","test_check_total_sum","tests","Sat Jan 17 07:51:15 UTC 2026","passed","Sat Jan 17 07:51:15 UTC 2026","","tests_ui","",""
"","435","test_login","tests","Sat Jan 17 07:51:07 UTC 2026","passed","Sat Jan 17 07:51:08 UTC 2026","","tests_ui","",""
"","707","test_checkout_complete_flow","tests","Sat Jan 17 07:51:12 UTC 2026","passed","Sat Jan 17 07:51:13 UTC 2026","","tests_ui","",""
"","523","test_cart_icon_counter_for_two_items","tests","Sat Jan 17 07:51:03 UTC 2026","passed","Sat Jan 17 07:51:03 UTC 2026","TestInventory","test_inventory","",""
"","448","test_sort_products_by_price_low_to_high","tests","Sat Jan 17 07:51:16 UTC 2026","passed","Sat Jan 17 07:51:17 UTC 2026","","tests_ui","",""
"","568","test_remove_item_from_cart","tests","Sat Jan 17 07:51:11 UTC 2026","passed","Sat Jan 17 07:51:11 UTC 2026","","tests_ui","",""
"","1393","test_logout_burger_menu","tests","Sat Jan 17 07:51:06 UTC 2026","passed","Sat Jan 17 07:51:07 UTC 2026","","test_logout","",""
"","537","test_cart_icon_counter_for_two_items","tests","Sat Jan 17 07:51:20 UTC 2026","passed","Sat Jan 17 07:51:20 UTC 2026","","tests_ui","",""
"","769","test_add_item_to_cart","tests","Sat Jan 17 07:50:54 UTC 2026","passed","Sat Jan 17 07:50:55 UTC 2026","TestShoppingCart","test_cart","",""
"","1385","test_logout_burger_menu","tests","Sat Jan 17 07:51:18 UTC 2026","passed","Sat Jan 17 07:51:19 UTC 2026","","tests_ui","",""
"","537","test_cart_total_price_for_single_item","tests","Sat Jan 17 07:51:12 UTC 2026","passed","Sat Jan 17 07:51:12 UTC 2026","","tests_ui","",""
"","393","test_invalid_credentials","tests","Sat Jan 17 07:51:05 UTC 2026","passed","Sat Jan 17 07:51:05 UTC 2026","TestLogin","test_login","",""
"","406","test_locked_out_user","tests","Sat Jan 17 07:51:04 UTC 2026","passed","Sat Jan 17 07:51:05 UTC 2026","TestLogin","test_login","",""
"","565","test_remove_item_from_cart","tests","Sat Jan 17 07:50:55 UTC 2026","passed","Sat Jan 17 07:50:56 UTC 2026","TestShoppingCart","test_cart","",""
"","691","test_checkout_without_first_name","tests","Sat Jan 17 07:50:59 UTC 2026","passed","Sat Jan 17 07:51:00 UTC 2026","TestCheckoutFlow","test_checkout","",""
"","547","test_cart_total_price_for_single_item","tests","Sat Jan 17 07:50:56 UTC 2026","passed","Sat Jan 17 07:50:57 UTC 2026","TestShoppingCart","test_cart","",""
"","394","test_locked_out_user","tests","Sat Jan 17 07:51:08 UTC 2026","passed","Sat Jan 17 07:51:09 UTC 2026","","tests_ui","",""
