"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","366","test_invalid_credentials","tests","Mon Jan 19 19:45:19 UTC 2026","passed","Mon Jan 19 19:45:20 UTC 2026","TestLogin","test_login","",""
"","476","test_clear_cart","tests","Mon Jan 19 19:44:56 UTC 2026","passed","Mon Jan 19 19:44:57 UTC 2026","TestShoppingCart","test_cart","",""
"","5604","test_add_item_to_cart","tests","Mon Jan 19 19:44:38 UTC 2026","failed","Mon Jan 19 19:44:44 UTC 2026","TestShoppingCart","test_cart","",""
"","5497","test_checkout_complete_flow","tests","Mon Jan 19 19:44:57 UTC 2026","failed","Mon Jan 19 19:45:03 UTC 2026","TestCheckoutFlow","test_checkout","",""
"","1382","test_logout_burger_menu","tests","Mon Jan 19 19:45:20 UTC 2026","passed","Mon Jan 19 19:45:22 UTC 2026","","test_logout","",""
"","497","test_cart_icon_counter_for_two_items","tests","Mon Jan 19 19:45:17 UTC 2026","passed","Mon Jan 19 19:45:17 UTC 2026","TestInventory","test_inventory","",""
"","428","test_sort_products_by_price_low_to_high","tests","Mon Jan 19 19:45:15 UTC 2026","passed","Mon Jan 19 19:45:16 UTC 2026","TestInventory","test_inventory","",""
"","442","test_cart_counter_increment_after_one_item","tests","Mon Jan 19 19:45:16 UTC 2026","passed","Mon Jan 19 19:45:16 UTC 2026","TestInventory","test_inventory","",""
"","5491","test_check_total_sum","tests","Mon Jan 19 19:45:09 UTC 2026","failed","Mon Jan 19 19:45:15 UTC 2026","TestCheckoutFlow","test_checkout","",""
"","5515","test_remove_item_from_cart","tests","Mon Jan 19 19:44:44 UTC 2026","failed","Mon Jan 19 19:44:50 UTC 2026","TestShoppingCart","test_cart","",""
"","5495","test_checkout_without_first_name","tests","Mon Jan 19 19:45:03 UTC 2026","failed","Mon Jan 19 19:45:09 UTC 2026","TestCheckoutFlow","test_checkout","",""
"","380","test_locked_out_user","tests","Mon Jan 19 19:45:19 UTC 2026","passed","Mon Jan 19 19:45:19 UTC 2026","TestLogin","test_login","",""
"","5510","test_cart_total_price_for_single_item","tests","Mon Jan 19 19:44:50 UTC 2026","failed","Mon Jan 19 19:44:56 UTC 2026","TestShoppingCart","test_cart","",""
"","396","test_successful_login","tests","Mon Jan 19 19:45:18 UTC 2026","passed","Mon Jan 19 19:45:18 UTC 2026","TestLogin","test_login","",""
