"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","528","test_remove_item_from_cart","tests","Fri Jan 16 07:44:38 UTC 2026","passed","Fri Jan 16 07:44:39 UTC 2026","","tests_ui","",""
"","673","test_checkout_complete_flow","tests","Fri Jan 16 07:44:40 UTC 2026","passed","Fri Jan 16 07:44:41 UTC 2026","","tests_ui","",""
"","350","test_invalid_credentials","tests","Fri Jan 16 07:44:32 UTC 2026","passed","Fri Jan 16 07:44:33 UTC 2026","TestLogin","test_login","",""
"","354","test_locked_out_user","tests","Fri Jan 16 07:44:36 UTC 2026","passed","Fri Jan 16 07:44:36 UTC 2026","","tests_ui","",""
"","424","test_sort_products_by_price_low_to_high","tests","Fri Jan 16 07:44:44 UTC 2026","passed","Fri Jan 16 07:44:44 UTC 2026","","tests_ui","",""
"","479","test_clear_cart","tests","Fri Jan 16 07:44:43 UTC 2026","passed","Fri Jan 16 07:44:44 UTC 2026","","tests_ui","",""
"","635","test_check_total_sum","tests","Fri Jan 16 07:44:42 UTC 2026","passed","Fri Jan 16 07:44:43 UTC 2026","","tests_ui","",""
"","381","test_successful_login","tests","Fri Jan 16 07:44:31 UTC 2026","passed","Fri Jan 16 07:44:31 UTC 2026","TestLogin","test_login","",""
"","1350","test_logout_burger_menu","tests","Fri Jan 16 07:44:33 UTC 2026","passed","Fri Jan 16 07:44:35 UTC 2026","","test_logout","",""
"","451","test_clear_cart","tests","Fri Jan 16 07:44:30 UTC 2026","passed","Fri Jan 16 07:44:31 UTC 2026","TestShoppingCart","test_cart","",""
"","1358","test_logout_burger_menu","tests","Fri Jan 16 07:44:46 UTC 2026","passed","Fri Jan 16 07:44:47 UTC 2026","","tests_ui","",""
"","481","test_cart_icon_counter_for_two_items","tests","Fri Jan 16 07:44:47 UTC 2026","passed","Fri Jan 16 07:44:48 UTC 2026","","tests_ui","",""
"","484","test_cart_total_price_for_single_item","tests","Fri Jan 16 07:44:39 UTC 2026","passed","Fri Jan 16 07:44:40 UTC 2026","","tests_ui","",""
"","362","test_locked_out_user","tests","Fri Jan 16 07:44:32 UTC 2026","passed","Fri Jan 16 07:44:32 UTC 2026","TestLogin","test_login","",""
"","546","test_remove_item_from_cart","tests","Fri Jan 16 07:44:28 UTC 2026","passed","Fri Jan 16 07:44:29 UTC 2026","TestShoppingCart","test_cart","",""
"","383","test_login","tests","Fri Jan 16 07:44:35 UTC 2026","passed","Fri Jan 16 07:44:35 UTC 2026","","tests_ui","",""
"","515","test_cart_total_price_for_single_item","tests","Fri Jan 16 07:44:29 UTC 2026","passed","Fri Jan 16 07:44:30 UTC 2026","TestShoppingCart","test_cart","",""
"","661","test_add_item_to_cart","tests","Fri Jan 16 07:44:27 UTC 2026","passed","Fri Jan 16 07:44:28 UTC 2026","TestShoppingCart","test_cart","",""
"","358","test_login_invalid","tests","Fri Jan 16 07:44:36 UTC 2026","passed","Fri Jan 16 07:44:37 UTC 2026","","tests_ui","",""
"","534","test_add_item_to_cart","tests","Fri Jan 16 07:44:37 UTC 2026","passed","Fri Jan 16 07:44:38 UTC 2026","","tests_ui","",""
"","435","test_cart_counter_increment","tests","Fri Jan 16 07:44:45 UTC 2026","passed","Fri Jan 16 07:44:45 UTC 2026","","tests_ui","",""
"","650","test_checkout_without_first_name","tests","Fri Jan 16 07:44:41 UTC 2026","passed","Fri Jan 16 07:44:42 UTC 2026","","tests_ui","",""
