"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5335","test_checkout_without_first_name","tests","Wed Jan 14 15:05:15 UTC 2026","failed","Wed Jan 14 15:05:20 UTC 2026","","tests_ui","",""
"","30361","test_sort_products_by_price_low_to_high","tests","Wed Jan 14 15:05:32 UTC 2026","broken","Wed Jan 14 15:06:03 UTC 2026","","tests_ui","",""
"","5341","test_add_item_to_cart","tests","Wed Jan 14 15:04:52 UTC 2026","failed","Wed Jan 14 15:04:57 UTC 2026","","tests_ui","",""
"","585","test_login","tests","Wed Jan 14 15:04:50 UTC 2026","passed","Wed Jan 14 15:04:50 UTC 2026","","tests_ui","",""
"","331","test_login_invalid","tests","Wed Jan 14 15:04:51 UTC 2026","passed","Wed Jan 14 15:04:52 UTC 2026","","tests_ui","",""
"","5340","test_cart_total_price_for_single_item","tests","Wed Jan 14 15:05:04 UTC 2026","failed","Wed Jan 14 15:05:09 UTC 2026","","tests_ui","",""
"","331","test_locked_out_user","tests","Wed Jan 14 15:04:51 UTC 2026","failed","Wed Jan 14 15:04:51 UTC 2026","","tests_ui","",""
"","5338","test_check_total_sum","tests","Wed Jan 14 15:05:21 UTC 2026","failed","Wed Jan 14 15:05:26 UTC 2026","","tests_ui","",""
"","5335","test_cart_counter_increment","tests","Wed Jan 14 15:06:03 UTC 2026","failed","Wed Jan 14 15:06:09 UTC 2026","","tests_ui","",""
"","5329","test_checkout_complete_flow","tests","Wed Jan 14 15:05:09 UTC 2026","failed","Wed Jan 14 15:05:15 UTC 2026","","tests_ui","",""
"","5424","test_clear_cart","tests","Wed Jan 14 15:05:27 UTC 2026","failed","Wed Jan 14 15:05:32 UTC 2026","","tests_ui","",""
"","5347","test_remove_item_from_cart","tests","Wed Jan 14 15:04:58 UTC 2026","failed","Wed Jan 14 15:05:03 UTC 2026","","tests_ui","",""
