"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","450","test_cart_counter_increment","tests","Thu Jan 15 14:52:25 UTC 2026","passed","Thu Jan 15 14:52:25 UTC 2026","","tests_ui","",""
"","718","test_checkout_complete_flow","tests","Thu Jan 15 14:52:20 UTC 2026","passed","Thu Jan 15 14:52:21 UTC 2026","","tests_ui","",""
"","523","test_cart_total_price_for_single_item","tests","Thu Jan 15 14:52:19 UTC 2026","passed","Thu Jan 15 14:52:19 UTC 2026","","tests_ui","",""
"","1382","test_logout_burger_menu","tests","Thu Jan 15 14:52:26 UTC 2026","passed","Thu Jan 15 14:52:27 UTC 2026","","tests_ui","",""
"","559","test_login","tests","Thu Jan 15 14:52:15 UTC 2026","passed","Thu Jan 15 14:52:15 UTC 2026","","tests_ui","",""
"","505","test_clear_cart","tests","Thu Jan 15 14:52:23 UTC 2026","passed","Thu Jan 15 14:52:24 UTC 2026","","tests_ui","",""
"","508","test_cart_icon_counter_for_two_items","tests","Thu Jan 15 14:52:28 UTC 2026","passed","Thu Jan 15 14:52:28 UTC 2026","","tests_ui","",""
"","391","test_locked_out_user","tests","Thu Jan 15 14:52:15 UTC 2026","passed","Thu Jan 15 14:52:16 UTC 2026","","tests_ui","",""
"","361","test_login_invalid","tests","Thu Jan 15 14:52:16 UTC 2026","passed","Thu Jan 15 14:52:17 UTC 2026","","tests_ui","",""
"","561","test_remove_item_from_cart","tests","Thu Jan 15 14:52:18 UTC 2026","passed","Thu Jan 15 14:52:19 UTC 2026","","tests_ui","",""
"","529","test_add_item_to_cart","tests","Thu Jan 15 14:52:17 UTC 2026","passed","Thu Jan 15 14:52:18 UTC 2026","","tests_ui","",""
"","659","test_check_total_sum","tests","Thu Jan 15 14:52:22 UTC 2026","passed","Thu Jan 15 14:52:23 UTC 2026","","tests_ui","",""
"","663","test_checkout_without_first_name","tests","Thu Jan 15 14:52:21 UTC 2026","passed","Thu Jan 15 14:52:22 UTC 2026","","tests_ui","",""
"","436","test_sort_products_by_price_low_to_high","tests","Thu Jan 15 14:52:24 UTC 2026","passed","Thu Jan 15 14:52:24 UTC 2026","","tests_ui","",""
