"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","627","test_check_total_sum","tests","Wed Jan 21 17:34:00 UTC 2026","passed","Wed Jan 21 17:34:01 UTC 2026","TestCheckoutFlow","test_checkout","",""
"","461","test_cart_counter_increment_after_one_item","tests","Wed Jan 21 17:34:02 UTC 2026","passed","Wed Jan 21 17:34:03 UTC 2026","TestInventory","test_inventory","",""
"","559","test_remove_item_from_cart","tests","Wed Jan 21 17:33:55 UTC 2026","passed","Wed Jan 21 17:33:55 UTC 2026","TestShoppingCart","test_cart","",""
"","678","test_checkout_complete_flow","tests","Wed Jan 21 17:33:58 UTC 2026","passed","Wed Jan 21 17:33:59 UTC 2026","TestCheckoutFlow","test_checkout","",""
"","340","test_invalid_credentials","tests","Wed Jan 21 17:34:06 UTC 2026","passed","Wed Jan 21 17:34:07 UTC 2026","TestLogin","test_login","",""
"","1383","test_logout_burger_menu","tests","Wed Jan 21 17:34:07 UTC 2026","passed","Wed Jan 21 17:34:08 UTC 2026","","test_logout","",""
"","378","test_successful_login","tests","Wed Jan 21 17:34:05 UTC 2026","passed","Wed Jan 21 17:34:05 UTC 2026","TestLogin","test_login","",""
"","359","test_locked_out_user","tests","Wed Jan 21 17:34:05 UTC 2026","passed","Wed Jan 21 17:34:06 UTC 2026","TestLogin","test_login","",""
"","505","test_cart_icon_counter_for_two_items","tests","Wed Jan 21 17:34:03 UTC 2026","passed","Wed Jan 21 17:34:03 UTC 2026","TestInventory","test_inventory","",""
"","714","test_add_item_to_cart","tests","Wed Jan 21 17:33:53 UTC 2026","passed","Wed Jan 21 17:33:54 UTC 2026","TestShoppingCart","test_cart","",""
"","555","test_continue_shopping_keeps_cart_state","tests","Wed Jan 21 17:33:57 UTC 2026","passed","Wed Jan 21 17:33:58 UTC 2026","TestShoppingCart","test_cart","",""
"","473","test_open_backpack_details_from_inventory","tests","Wed Jan 21 17:34:04 UTC 2026","passed","Wed Jan 21 17:34:04 UTC 2026","TestInventoryItem","test_inventory_item_navigation","",""
"","451","test_clear_cart","tests","Wed Jan 21 17:33:56 UTC 2026","passed","Wed Jan 21 17:33:57 UTC 2026","TestShoppingCart","test_cart","",""
"","636","test_checkout_without_first_name","tests","Wed Jan 21 17:33:59 UTC 2026","passed","Wed Jan 21 17:34:00 UTC 2026","TestCheckoutFlow","test_checkout","",""
"","531","test_cart_total_price_for_single_item","tests","Wed Jan 21 17:33:55 UTC 2026","passed","Wed Jan 21 17:33:56 UTC 2026","TestShoppingCart","test_cart","",""
"","412","test_sort_products_by_price_low_to_high","tests","Wed Jan 21 17:34:01 UTC 2026","passed","Wed Jan 21 17:34:02 UTC 2026","TestInventory","test_inventory","",""
