"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","514","test_cart_total_price_for_single_item","tests","Mon Feb 09 07:49:49 UTC 2026","passed","Mon Feb 09 07:49:50 UTC 2026","TestShoppingCart","test_cart","",""
"","501","test_prevent_adding_duplicate_product","tests","Mon Feb 09 07:49:53 UTC 2026","passed","Mon Feb 09 07:49:54 UTC 2026","TestShoppingCart","test_cart","",""
"","1378","test_logout_burger_menu","tests","Mon Feb 09 07:50:04 UTC 2026","passed","Mon Feb 09 07:50:06 UTC 2026","","test_logout","",""
"","337","test_locked_out_user","tests","Mon Feb 09 07:50:03 UTC 2026","passed","Mon Feb 09 07:50:03 UTC 2026","TestLogin","test_login","",""
"","1426","test_logout_via_burger_menu","tests","Mon Feb 09 07:50:06 UTC 2026","passed","Mon Feb 09 07:50:08 UTC 2026","","test_logout","",""
"","461","test_clear_cart","tests","Mon Feb 09 07:49:50 UTC 2026","passed","Mon Feb 09 07:49:51 UTC 2026","TestShoppingCart","test_cart","",""
"","685","test_product_detail_to_cart_and_back","tests","Mon Feb 09 07:49:54 UTC 2026","passed","Mon Feb 09 07:49:55 UTC 2026","TestShoppingCart","test_cart","",""
"","547","test_remove_item_from_cart","tests","Mon Feb 09 07:49:49 UTC 2026","passed","Mon Feb 09 07:49:49 UTC 2026","TestShoppingCart","test_cart","",""
"","720","test_cart_badge_persistence_after_refresh","tests","Mon Feb 09 07:49:52 UTC 2026","passed","Mon Feb 09 07:49:53 UTC 2026","TestShoppingCart","test_cart","",""
"","698","test_checkout_complete_flow","tests","Mon Feb 09 07:49:55 UTC 2026","passed","Mon Feb 09 07:49:56 UTC 2026","TestCheckoutFlow","test_checkout","",""
"","572","test_continue_shopping_keeps_cart_state","tests","Mon Feb 09 07:49:51 UTC 2026","passed","Mon Feb 09 07:49:52 UTC 2026","TestShoppingCart","test_cart","",""
"","653","test_check_total_sum","tests","Mon Feb 09 07:49:58 UTC 2026","passed","Mon Feb 09 07:49:58 UTC 2026","TestCheckoutFlow","test_checkout","",""
"","410","test_sort_products_by_price_low_to_high","tests","Mon Feb 09 07:49:59 UTC 2026","passed","Mon Feb 09 07:49:59 UTC 2026","TestInventory","test_inventory","",""
"","513","test_open_backpack_details_from_inventory","tests","Mon Feb 09 07:50:01 UTC 2026","passed","Mon Feb 09 07:50:02 UTC 2026","TestInventoryItem","test_inventory_item_navigation","",""
"","867","test_add_item_to_cart","tests","Mon Feb 09 07:49:47 UTC 2026","passed","Mon Feb 09 07:49:48 UTC 2026","TestShoppingCart","test_cart","",""
"","678","test_checkout_without_first_name","tests","Mon Feb 09 07:49:56 UTC 2026","passed","Mon Feb 09 07:49:57 UTC 2026","TestCheckoutFlow","test_checkout","",""
"","420","test_invalid_credentials","tests","Mon Feb 09 07:50:04 UTC 2026","passed","Mon Feb 09 07:50:04 UTC 2026","TestLogin","test_login","",""
"","381","test_successful_login","tests","Mon Feb 09 07:50:02 UTC 2026","passed","Mon Feb 09 07:50:02 UTC 2026","TestLogin","test_login","",""
"","421","test_cart_counter_increment_after_one_item","tests","Mon Feb 09 07:49:59 UTC 2026","passed","Mon Feb 09 07:50:00 UTC 2026","TestInventory","test_inventory","",""
"","503","test_cart_icon_counter_for_two_items","tests","Mon Feb 09 07:50:00 UTC 2026","passed","Mon Feb 09 07:50:01 UTC 2026","TestInventory","test_inventory","",""
