"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","439","test_sort_products_by_price_low_to_high","tests","Mon Jan 12 19:03:34 UTC 2026","passed","Mon Jan 12 19:03:35 UTC 2026","","tests_ui","",""
"","630","test_checkout_without_first_name","tests","Mon Jan 12 19:03:31 UTC 2026","passed","Mon Jan 12 19:03:32 UTC 2026","","tests_ui","",""
"","639","test_check_total_sum","tests","Mon Jan 12 19:03:32 UTC 2026","passed","Mon Jan 12 19:03:33 UTC 2026","","tests_ui","",""
"","547","test_remove_item_from_cart","tests","Mon Jan 12 19:03:28 UTC 2026","passed","Mon Jan 12 19:03:29 UTC 2026","","tests_ui","",""
"","658","test_checkout_complete_flow","tests","Mon Jan 12 19:03:30 UTC 2026","passed","Mon Jan 12 19:03:31 UTC 2026","","tests_ui","",""
"","528","test_cart_total_price_for_single_item","tests","Mon Jan 12 19:03:29 UTC 2026","passed","Mon Jan 12 19:03:30 UTC 2026","","tests_ui","",""
"","526","test_clear_cart","tests","Mon Jan 12 19:03:33 UTC 2026","passed","Mon Jan 12 19:03:34 UTC 2026","","tests_ui","",""
"","543","test_login","tests","Mon Jan 12 19:03:25 UTC 2026","passed","Mon Jan 12 19:03:26 UTC 2026","","tests_ui","",""
"","519","test_add_item_to_cart","tests","Mon Jan 12 19:03:28 UTC 2026","passed","Mon Jan 12 19:03:28 UTC 2026","","tests_ui","",""
"","353","test_login_invalid","tests","Mon Jan 12 19:03:27 UTC 2026","passed","Mon Jan 12 19:03:27 UTC 2026","","tests_ui","",""
"","366","test_locked_out_user","tests","Mon Jan 12 19:03:26 UTC 2026","passed","Mon Jan 12 19:03:26 UTC 2026","","tests_ui","",""
"","451","test_cart_counter_increment","tests","Mon Jan 12 19:03:35 UTC 2026","passed","Mon Jan 12 19:03:36 UTC 2026","","tests_ui","",""
