"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","533","test_cart_total_price_for_single_item","tests","Sun May 03 13:21:42 UTC 2026","passed","Sun May 03 13:21:43 UTC 2026","TestShoppingCart","test_cart","",""
"","1610","test_logout_burger_menu","tests","Sun May 03 13:21:58 UTC 2026","passed","Sun May 03 13:22:00 UTC 2026","","test_logout","",""
"","409","test_locked_out_user","tests","Sun May 03 13:21:56 UTC 2026","passed","Sun May 03 13:21:56 UTC 2026","TestLogin","test_login","",""
"","491","test_clear_cart","tests","Sun May 03 13:21:43 UTC 2026","passed","Sun May 03 13:21:44 UTC 2026","TestShoppingCart","test_cart","",""
"","1118","test_add_item_to_cart","tests","Sun May 03 13:21:40 UTC 2026","passed","Sun May 03 13:21:41 UTC 2026","TestShoppingCart","test_cart","",""
"","625","test_product_detail_to_cart_and_back","tests","Sun May 03 13:21:47 UTC 2026","passed","Sun May 03 13:21:48 UTC 2026","TestShoppingCart","test_cart","",""
"","631","test_prevent_adding_duplicate_product","tests","Sun May 03 13:21:46 UTC 2026","passed","Sun May 03 13:21:47 UTC 2026","TestShoppingCart","test_cart","",""
"","418","test_login_locked_out_user","tests","Sun May 03 13:21:58 UTC 2026","passed","Sun May 03 13:21:58 UTC 2026","TestLogin","test_login","",""
"","628","test_cancel_checkout_and_return_to_cart","tests","Sun May 03 13:21:51 UTC 2026","passed","Sun May 03 13:21:52 UTC 2026","TestCheckoutFlow","test_checkout","",""
"","536","test_cart_icon_counter_for_two_items","tests","Sun May 03 13:21:53 UTC 2026","passed","Sun May 03 13:21:54 UTC 2026","TestInventory","test_inventory","",""
"","482","test_cart_counter_increment_after_one_item","tests","Sun May 03 13:21:53 UTC 2026","passed","Sun May 03 13:21:53 UTC 2026","TestInventory","test_inventory","",""
"","437","test_invalid_credentials","tests","Sun May 03 13:21:57 UTC 2026","passed","Sun May 03 13:21:57 UTC 2026","TestLogin","test_login","",""
"","410","test_successful_login","tests","Sun May 03 13:21:55 UTC 2026","passed","Sun May 03 13:21:56 UTC 2026","TestLogin","test_login","",""
"","662","test_checkout_without_first_name","tests","Sun May 03 13:21:49 UTC 2026","passed","Sun May 03 13:21:50 UTC 2026","TestCheckoutFlow","test_checkout","",""
"","510","test_open_backpack_details_from_inventory","tests","Sun May 03 13:21:54 UTC 2026","passed","Sun May 03 13:21:55 UTC 2026","TestInventoryItem","test_inventory_item_navigation","",""
"","572","test_remove_item_from_cart","tests","Sun May 03 13:21:41 UTC 2026","passed","Sun May 03 13:21:42 UTC 2026","TestShoppingCart","test_cart","",""
"","456","test_sort_products_by_price_low_to_high","tests","Sun May 03 13:21:52 UTC 2026","passed","Sun May 03 13:21:52 UTC 2026","TestInventory","test_inventory","",""
"","696","test_checkout_complete_flow","tests","Sun May 03 13:21:48 UTC 2026","passed","Sun May 03 13:21:49 UTC 2026","TestCheckoutFlow","test_checkout","",""
"","581","test_continue_shopping_keeps_cart_state","tests","Sun May 03 13:21:44 UTC 2026","passed","Sun May 03 13:21:45 UTC 2026","TestShoppingCart","test_cart","",""
"","670","test_check_total_sum","tests","Sun May 03 13:21:50 UTC 2026","passed","Sun May 03 13:21:51 UTC 2026","TestCheckoutFlow","test_checkout","",""
"","705","test_cart_badge_persistence_after_refresh","tests","Sun May 03 13:21:45 UTC 2026","passed","Sun May 03 13:21:46 UTC 2026","TestShoppingCart","test_cart","",""
"","1468","test_logout_via_burger_menu","tests","Sun May 03 13:22:00 UTC 2026","passed","Sun May 03 13:22:02 UTC 2026","","test_logout","",""
