"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","486","test_sort_products_by_price_low_to_high","tests","Thu Jan 15 14:52:41 UTC 2026","passed","Thu Jan 15 14:52:41 UTC 2026","","tests_ui","",""
"","695","test_checkout_without_first_name","tests","Thu Jan 15 14:52:38 UTC 2026","passed","Thu Jan 15 14:52:38 UTC 2026","","tests_ui","",""
"","580","test_add_item_to_cart","tests","Thu Jan 15 14:52:34 UTC 2026","passed","Thu Jan 15 14:52:34 UTC 2026","","tests_ui","",""
"","572","test_cart_total_price_for_single_item","tests","Thu Jan 15 14:52:35 UTC 2026","passed","Thu Jan 15 14:52:36 UTC 2026","","tests_ui","",""
"","668","test_login","tests","Thu Jan 15 14:52:31 UTC 2026","passed","Thu Jan 15 14:52:31 UTC 2026","","tests_ui","",""
"","496","test_cart_counter_increment","tests","Thu Jan 15 14:52:42 UTC 2026","passed","Thu Jan 15 14:52:42 UTC 2026","","tests_ui","",""
"","704","test_check_total_sum","tests","Thu Jan 15 14:52:39 UTC 2026","passed","Thu Jan 15 14:52:39 UTC 2026","","tests_ui","",""
"","537","test_clear_cart","tests","Thu Jan 15 14:52:40 UTC 2026","passed","Thu Jan 15 14:52:40 UTC 2026","","tests_ui","",""
"","415","test_login_invalid","tests","Thu Jan 15 14:52:33 UTC 2026","passed","Thu Jan 15 14:52:33 UTC 2026","","tests_ui","",""
"","1409","test_logout_burger_menu","tests","Thu Jan 15 14:52:42 UTC 2026","passed","Thu Jan 15 14:52:44 UTC 2026","","tests_ui","",""
"","588","test_remove_item_from_cart","tests","Thu Jan 15 14:52:35 UTC 2026","passed","Thu Jan 15 14:52:35 UTC 2026","","tests_ui","",""
"","549","test_cart_icon_counter_for_two_items","tests","Thu Jan 15 14:52:44 UTC 2026","passed","Thu Jan 15 14:52:45 UTC 2026","","tests_ui","",""
"","448","test_locked_out_user","tests","Thu Jan 15 14:52:32 UTC 2026","passed","Thu Jan 15 14:52:32 UTC 2026","","tests_ui","",""
"","753","test_checkout_complete_flow","tests","Thu Jan 15 14:52:36 UTC 2026","passed","Thu Jan 15 14:52:37 UTC 2026","","tests_ui","",""
