"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","360","test_invalid_credentials","tests","Tue Mar 24 07:58:57 UTC 2026","passed","Tue Mar 24 07:58:57 UTC 2026","TestLogin","test_login","",""
"","685","test_cart_badge_persistence_after_refresh","tests","Tue Mar 24 07:58:45 UTC 2026","passed","Tue Mar 24 07:58:45 UTC 2026","TestShoppingCart","test_cart","",""
"","705","test_checkout_complete_flow","tests","Tue Mar 24 07:58:48 UTC 2026","passed","Tue Mar 24 07:58:48 UTC 2026","TestCheckoutFlow","test_checkout","",""
"","610","test_checkout_without_first_name","tests","Tue Mar 24 07:58:49 UTC 2026","passed","Tue Mar 24 07:58:49 UTC 2026","TestCheckoutFlow","test_checkout","",""
"","1352","test_logout_burger_menu","tests","Tue Mar 24 07:58:57 UTC 2026","passed","Tue Mar 24 07:58:59 UTC 2026","","test_logout","",""
"","414","test_sort_products_by_price_low_to_high","tests","Tue Mar 24 07:58:52 UTC 2026","passed","Tue Mar 24 07:58:52 UTC 2026","TestInventory","test_inventory","",""
"","364","test_successful_login","tests","Tue Mar 24 07:58:55 UTC 2026","passed","Tue Mar 24 07:58:56 UTC 2026","TestLogin","test_login","",""
"","572","test_add_item_to_cart","tests","Tue Mar 24 07:58:40 UTC 2026","passed","Tue Mar 24 07:58:40 UTC 2026","TestShoppingCart","test_cart","",""
"","617","test_check_total_sum","tests","Tue Mar 24 07:58:50 UTC 2026","passed","Tue Mar 24 07:58:50 UTC 2026","TestCheckoutFlow","test_checkout","",""
"","588","test_product_detail_to_cart_and_back","tests","Tue Mar 24 07:58:47 UTC 2026","passed","Tue Mar 24 07:58:47 UTC 2026","TestShoppingCart","test_cart","",""
"","489","test_prevent_adding_duplicate_product","tests","Tue Mar 24 07:58:46 UTC 2026","passed","Tue Mar 24 07:58:46 UTC 2026","TestShoppingCart","test_cart","",""
"","497","test_cart_total_price_for_single_item","tests","Tue Mar 24 07:58:42 UTC 2026","passed","Tue Mar 24 07:58:42 UTC 2026","TestShoppingCart","test_cart","",""
"","428","test_cart_counter_increment_after_one_item","tests","Tue Mar 24 07:58:53 UTC 2026","passed","Tue Mar 24 07:58:53 UTC 2026","TestInventory","test_inventory","",""
"","472","test_clear_cart","tests","Tue Mar 24 07:58:43 UTC 2026","passed","Tue Mar 24 07:58:43 UTC 2026","TestShoppingCart","test_cart","",""
"","525","test_remove_item_from_cart","tests","Tue Mar 24 07:58:41 UTC 2026","passed","Tue Mar 24 07:58:41 UTC 2026","TestShoppingCart","test_cart","",""
"","335","test_locked_out_user","tests","Tue Mar 24 07:58:56 UTC 2026","passed","Tue Mar 24 07:58:56 UTC 2026","TestLogin","test_login","",""
"","471","test_cart_icon_counter_for_two_items","tests","Tue Mar 24 07:58:53 UTC 2026","passed","Tue Mar 24 07:58:54 UTC 2026","TestInventory","test_inventory","",""
"","545","test_continue_shopping_keeps_cart_state","tests","Tue Mar 24 07:58:44 UTC 2026","passed","Tue Mar 24 07:58:44 UTC 2026","TestShoppingCart","test_cart","",""
"","1414","test_logout_via_burger_menu","tests","Tue Mar 24 07:58:59 UTC 2026","passed","Tue Mar 24 07:59:01 UTC 2026","","test_logout","",""
"","607","test_cancel_checkout_and_return_to_cart","tests","Tue Mar 24 07:58:51 UTC 2026","passed","Tue Mar 24 07:58:51 UTC 2026","TestCheckoutFlow","test_checkout","",""
"","441","test_open_backpack_details_from_inventory","tests","Tue Mar 24 07:58:54 UTC 2026","passed","Tue Mar 24 07:58:55 UTC 2026","TestInventoryItem","test_inventory_item_navigation","",""
