"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","434","test_login","tests","Wed Jan 14 21:13:54 UTC 2026","passed","Wed Jan 14 21:13:55 UTC 2026","","tests_ui","",""
"","5349","test_cart_counter_increment","tests","Wed Jan 14 21:15:08 UTC 2026","failed","Wed Jan 14 21:15:13 UTC 2026","","tests_ui","",""
"","5421","test_clear_cart","tests","Wed Jan 14 21:14:31 UTC 2026","failed","Wed Jan 14 21:14:37 UTC 2026","","tests_ui","",""
"","5342","test_check_total_sum","tests","Wed Jan 14 21:14:25 UTC 2026","failed","Wed Jan 14 21:14:31 UTC 2026","","tests_ui","",""
"","5349","test_checkout_complete_flow","tests","Wed Jan 14 21:14:14 UTC 2026","failed","Wed Jan 14 21:14:19 UTC 2026","","tests_ui","",""
"","5342","test_cart_total_price_for_single_item","tests","Wed Jan 14 21:14:08 UTC 2026","failed","Wed Jan 14 21:14:13 UTC 2026","","tests_ui","",""
"","5352","test_remove_item_from_cart","tests","Wed Jan 14 21:14:02 UTC 2026","failed","Wed Jan 14 21:14:08 UTC 2026","","tests_ui","",""
"","5349","test_add_item_to_cart","tests","Wed Jan 14 21:13:57 UTC 2026","failed","Wed Jan 14 21:14:02 UTC 2026","","tests_ui","",""
"","354","test_login_invalid","tests","Wed Jan 14 21:13:56 UTC 2026","passed","Wed Jan 14 21:13:56 UTC 2026","","tests_ui","",""
"","5477","test_checkout_without_first_name","tests","Wed Jan 14 21:14:20 UTC 2026","failed","Wed Jan 14 21:14:25 UTC 2026","","tests_ui","",""
"","30346","test_sort_products_by_price_low_to_high","tests","Wed Jan 14 21:14:37 UTC 2026","broken","Wed Jan 14 21:15:07 UTC 2026","","tests_ui","",""
"","371","test_locked_out_user","tests","Wed Jan 14 21:13:55 UTC 2026","failed","Wed Jan 14 21:13:55 UTC 2026","","tests_ui","",""
