"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","359","test_invalid_credentials","tests","Mon Jan 19 19:46:47 UTC 2026","passed","Mon Jan 19 19:46:48 UTC 2026","TestLogin","test_login","",""
"","507","test_cart_total_price_for_single_item","tests","Mon Jan 19 19:46:38 UTC 2026","passed","Mon Jan 19 19:46:39 UTC 2026","TestShoppingCart","test_cart","",""
"","493","test_cart_icon_counter_for_two_items","tests","Mon Jan 19 19:46:45 UTC 2026","passed","Mon Jan 19 19:46:46 UTC 2026","TestInventory","test_inventory","",""
"","1360","test_logout_burger_menu","tests","Mon Jan 19 19:46:48 UTC 2026","passed","Mon Jan 19 19:46:50 UTC 2026","","test_logout","",""
"","650","test_checkout_without_first_name","tests","Mon Jan 19 19:46:41 UTC 2026","passed","Mon Jan 19 19:46:42 UTC 2026","TestCheckoutFlow","test_checkout","",""
"","547","test_remove_item_from_cart","tests","Mon Jan 19 19:46:38 UTC 2026","passed","Mon Jan 19 19:46:38 UTC 2026","TestShoppingCart","test_cart","",""
"","675","test_check_total_sum","tests","Mon Jan 19 19:46:42 UTC 2026","passed","Mon Jan 19 19:46:43 UTC 2026","TestCheckoutFlow","test_checkout","",""
"","671","test_checkout_complete_flow","tests","Mon Jan 19 19:46:40 UTC 2026","passed","Mon Jan 19 19:46:41 UTC 2026","TestCheckoutFlow","test_checkout","",""
"","456","test_clear_cart","tests","Mon Jan 19 19:46:39 UTC 2026","passed","Mon Jan 19 19:46:40 UTC 2026","TestShoppingCart","test_cart","",""
"","474","test_cart_counter_increment_after_one_item","tests","Mon Jan 19 19:46:44 UTC 2026","passed","Mon Jan 19 19:46:45 UTC 2026","TestInventory","test_inventory","",""
"","420","test_sort_products_by_price_low_to_high","tests","Mon Jan 19 19:46:43 UTC 2026","passed","Mon Jan 19 19:46:44 UTC 2026","TestInventory","test_inventory","",""
"","385","test_successful_login","tests","Mon Jan 19 19:46:46 UTC 2026","passed","Mon Jan 19 19:46:46 UTC 2026","TestLogin","test_login","",""
"","710","test_add_item_to_cart","tests","Mon Jan 19 19:46:36 UTC 2026","passed","Mon Jan 19 19:46:37 UTC 2026","TestShoppingCart","test_cart","",""
"","358","test_locked_out_user","tests","Mon Jan 19 19:46:47 UTC 2026","passed","Mon Jan 19 19:46:47 UTC 2026","TestLogin","test_login","",""
