"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","644","test_check_total_sum","tests","Thu Jan 15 16:55:58 UTC 2026","passed","Thu Jan 15 16:55:59 UTC 2026","","tests_ui","",""
"","616","test_checkout_without_first_name","tests","Thu Jan 15 16:55:57 UTC 2026","passed","Thu Jan 15 16:55:58 UTC 2026","","tests_ui","",""
"","759","test_add_item_to_cart","tests","Thu Jan 15 16:55:45 UTC 2026","passed","Thu Jan 15 16:55:46 UTC 2026","TestShoppingCart","test_cart","",""
"","498","test_add_item_to_cart","tests","Thu Jan 15 16:55:54 UTC 2026","passed","Thu Jan 15 16:55:54 UTC 2026","","tests_ui","",""
"","1351","test_logout_burger_menu","tests","Thu Jan 15 16:56:02 UTC 2026","passed","Thu Jan 15 16:56:03 UTC 2026","","tests_ui","",""
"","342","test_locked_out_user","tests","Thu Jan 15 16:55:52 UTC 2026","passed","Thu Jan 15 16:55:53 UTC 2026","","tests_ui","",""
"","428","test_sort_products_by_price_low_to_high","tests","Thu Jan 15 16:56:00 UTC 2026","passed","Thu Jan 15 16:56:01 UTC 2026","","tests_ui","",""
"","549","test_remove_item_from_cart","tests","Thu Jan 15 16:55:46 UTC 2026","passed","Thu Jan 15 16:55:47 UTC 2026","TestShoppingCart","test_cart","",""
"","506","test_cart_icon_counter_for_two_items","tests","Thu Jan 15 16:56:04 UTC 2026","passed","Thu Jan 15 16:56:04 UTC 2026","","tests_ui","",""
"","434","test_clear_cart","tests","Thu Jan 15 16:55:59 UTC 2026","passed","Thu Jan 15 16:56:00 UTC 2026","","tests_ui","",""
"","373","test_login","tests","Thu Jan 15 16:55:51 UTC 2026","passed","Thu Jan 15 16:55:52 UTC 2026","","tests_ui","",""
"","420","test_cart_counter_increment","tests","Thu Jan 15 16:56:01 UTC 2026","passed","Thu Jan 15 16:56:02 UTC 2026","","tests_ui","",""
"","551","test_cart_total_price_for_single_item","tests","Thu Jan 15 16:55:47 UTC 2026","passed","Thu Jan 15 16:55:48 UTC 2026","TestShoppingCart","test_cart","",""
"","506","test_cart_total_price_for_single_item","tests","Thu Jan 15 16:55:55 UTC 2026","passed","Thu Jan 15 16:55:56 UTC 2026","","tests_ui","",""
"","469","test_clear_cart","tests","Thu Jan 15 16:55:48 UTC 2026","passed","Thu Jan 15 16:55:49 UTC 2026","TestShoppingCart","test_cart","",""
"","350","test_login_invalid","tests","Thu Jan 15 16:55:53 UTC 2026","passed","Thu Jan 15 16:55:53 UTC 2026","","tests_ui","",""
"","667","test_checkout_complete_flow","tests","Thu Jan 15 16:55:56 UTC 2026","passed","Thu Jan 15 16:55:57 UTC 2026","","tests_ui","",""
"","385","test_locked_out_user","tests","Thu Jan 15 16:55:50 UTC 2026","passed","Thu Jan 15 16:55:50 UTC 2026","TestLogin","test_login","",""
"","527","test_remove_item_from_cart","tests","Thu Jan 15 16:55:55 UTC 2026","passed","Thu Jan 15 16:55:55 UTC 2026","","tests_ui","",""
"","351","test_invalid_credentials","tests","Thu Jan 15 16:55:51 UTC 2026","passed","Thu Jan 15 16:55:51 UTC 2026","TestLogin","test_login","",""
"","397","test_successful_login","tests","Thu Jan 15 16:55:49 UTC 2026","passed","Thu Jan 15 16:55:49 UTC 2026","TestLogin","test_login","",""
