"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5369","test_checkout_complete_flow","tests","Wed Jan 14 14:57:17 UTC 2026","failed","Wed Jan 14 14:57:23 UTC 2026","","tests_ui","",""
"","5350","test_checkout_without_first_name","tests","Wed Jan 14 14:57:23 UTC 2026","failed","Wed Jan 14 14:57:29 UTC 2026","","tests_ui","",""
"","5423","test_clear_cart","tests","Wed Jan 14 14:57:35 UTC 2026","failed","Wed Jan 14 14:57:40 UTC 2026","","tests_ui","",""
"","5353","test_cart_total_price_for_single_item","tests","Wed Jan 14 14:57:12 UTC 2026","failed","Wed Jan 14 14:57:17 UTC 2026","","tests_ui","",""
"","5347","test_add_item_to_cart","tests","Wed Jan 14 14:57:00 UTC 2026","failed","Wed Jan 14 14:57:05 UTC 2026","","tests_ui","",""
"","412","test_login","tests","Wed Jan 14 14:56:58 UTC 2026","passed","Wed Jan 14 14:56:58 UTC 2026","","tests_ui","",""
"","5363","test_cart_counter_increment","tests","Wed Jan 14 14:58:11 UTC 2026","failed","Wed Jan 14 14:58:17 UTC 2026","","tests_ui","",""
"","352","test_login_invalid","tests","Wed Jan 14 14:56:59 UTC 2026","passed","Wed Jan 14 14:57:00 UTC 2026","","tests_ui","",""
"","5337","test_check_total_sum","tests","Wed Jan 14 14:57:29 UTC 2026","failed","Wed Jan 14 14:57:34 UTC 2026","","tests_ui","",""
"","5366","test_remove_item_from_cart","tests","Wed Jan 14 14:57:06 UTC 2026","failed","Wed Jan 14 14:57:11 UTC 2026","","tests_ui","",""
"","30357","test_sort_products_by_price_low_to_high","tests","Wed Jan 14 14:57:40 UTC 2026","broken","Wed Jan 14 14:58:11 UTC 2026","","tests_ui","",""
"","412","test_locked_out_user","tests","Wed Jan 14 14:56:59 UTC 2026","failed","Wed Jan 14 14:56:59 UTC 2026","","tests_ui","",""
