"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","684","test_checkout_complete_flow","tests","Thu Jan 15 16:53:50 UTC 2026","passed","Thu Jan 15 16:53:51 UTC 2026","","tests_ui","",""
"","431","test_sort_products_by_price_low_to_high","tests","Thu Jan 15 16:53:54 UTC 2026","passed","Thu Jan 15 16:53:55 UTC 2026","","tests_ui","",""
"","639","test_check_total_sum","tests","Thu Jan 15 16:53:52 UTC 2026","passed","Thu Jan 15 16:53:53 UTC 2026","","tests_ui","",""
"","518","test_cart_total_price_for_single_item","tests","Thu Jan 15 16:53:41 UTC 2026","passed","Thu Jan 15 16:53:42 UTC 2026","TestShoppingCart","test_cart","",""
"","511","test_add_item_to_cart","tests","Thu Jan 15 16:53:48 UTC 2026","passed","Thu Jan 15 16:53:48 UTC 2026","","tests_ui","",""
"","518","test_cart_total_price_for_single_item","tests","Thu Jan 15 16:53:49 UTC 2026","passed","Thu Jan 15 16:53:50 UTC 2026","","tests_ui","",""
"","552","test_remove_item_from_cart","tests","Thu Jan 15 16:53:40 UTC 2026","passed","Thu Jan 15 16:53:41 UTC 2026","TestShoppingCart","test_cart","",""
"","407","test_login","tests","Thu Jan 15 16:53:45 UTC 2026","passed","Thu Jan 15 16:53:46 UTC 2026","","tests_ui","",""
"","348","test_locked_out_user","tests","Thu Jan 15 16:53:46 UTC 2026","passed","Thu Jan 15 16:53:46 UTC 2026","","tests_ui","",""
"","449","test_cart_counter_increment","tests","Thu Jan 15 16:53:55 UTC 2026","passed","Thu Jan 15 16:53:56 UTC 2026","","tests_ui","",""
"","456","test_clear_cart","tests","Thu Jan 15 16:53:54 UTC 2026","passed","Thu Jan 15 16:53:54 UTC 2026","","tests_ui","",""
"","462","test_clear_cart","tests","Thu Jan 15 16:53:42 UTC 2026","passed","Thu Jan 15 16:53:43 UTC 2026","TestShoppingCart","test_cart","",""
"","380","test_locked_out_user","tests","Thu Jan 15 16:53:44 UTC 2026","passed","Thu Jan 15 16:53:44 UTC 2026","TestLogin","test_login","",""
"","647","test_checkout_without_first_name","tests","Thu Jan 15 16:53:51 UTC 2026","passed","Thu Jan 15 16:53:52 UTC 2026","","tests_ui","",""
"","1378","test_logout_burger_menu","tests","Thu Jan 15 16:53:56 UTC 2026","passed","Thu Jan 15 16:53:57 UTC 2026","","tests_ui","",""
"","399","test_successful_login","tests","Thu Jan 15 16:53:43 UTC 2026","passed","Thu Jan 15 16:53:43 UTC 2026","TestLogin","test_login","",""
"","448","test_login_invalid","tests","Thu Jan 15 16:53:47 UTC 2026","passed","Thu Jan 15 16:53:47 UTC 2026","","tests_ui","",""
"","588","test_add_item_to_cart","tests","Thu Jan 15 16:53:39 UTC 2026","passed","Thu Jan 15 16:53:40 UTC 2026","TestShoppingCart","test_cart","",""
"","363","test_invalid_credentials","tests","Thu Jan 15 16:53:44 UTC 2026","passed","Thu Jan 15 16:53:45 UTC 2026","TestLogin","test_login","",""
"","540","test_remove_item_from_cart","tests","Thu Jan 15 16:53:49 UTC 2026","passed","Thu Jan 15 16:53:49 UTC 2026","","tests_ui","",""
"","507","test_cart_icon_counter_for_two_items","tests","Thu Jan 15 16:53:58 UTC 2026","passed","Thu Jan 15 16:53:58 UTC 2026","","tests_ui","",""
