"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","590","test_checkout_without_first_name","tests","Sun Jan 11 16:35:23 UTC 2026","passed","Sun Jan 11 16:35:23 UTC 2026","","tests_ui","",""
"","473","test_cart_total_price_for_single_item","tests","Sun Jan 11 16:35:21 UTC 2026","passed","Sun Jan 11 16:35:21 UTC 2026","","tests_ui","",""
"","393","test_sort_products_by_price_low_to_high","tests","Sun Jan 11 16:35:56 UTC 2026","passed","Sun Jan 11 16:35:56 UTC 2026","","tests_ui","",""
"","474","test_add_item_to_cart","tests","Sun Jan 11 16:35:19 UTC 2026","passed","Sun Jan 11 16:35:20 UTC 2026","","tests_ui","",""
"","30562","test_check_total_sum","tests","Sun Jan 11 16:35:24 UTC 2026","broken","Sun Jan 11 16:35:54 UTC 2026","","tests_ui","",""
"","316","test_login_invalid","tests","Sun Jan 11 16:35:19 UTC 2026","passed","Sun Jan 11 16:35:19 UTC 2026","","tests_ui","",""
"","500","test_remove_item_from_cart","tests","Sun Jan 11 16:35:20 UTC 2026","passed","Sun Jan 11 16:35:21 UTC 2026","","tests_ui","",""
"","474","test_clear_cart","tests","Sun Jan 11 16:35:55 UTC 2026","passed","Sun Jan 11 16:35:55 UTC 2026","","tests_ui","",""
"","394","test_cart_counter_increment","tests","Sun Jan 11 16:35:57 UTC 2026","passed","Sun Jan 11 16:35:57 UTC 2026","","tests_ui","",""
"","328","test_locked_out_user","tests","Sun Jan 11 16:35:18 UTC 2026","passed","Sun Jan 11 16:35:18 UTC 2026","","tests_ui","",""
"","624","test_checkout_complete_flow","tests","Sun Jan 11 16:35:22 UTC 2026","passed","Sun Jan 11 16:35:22 UTC 2026","","tests_ui","",""
"","570","test_login","tests","Sun Jan 11 16:35:17 UTC 2026","passed","Sun Jan 11 16:35:17 UTC 2026","","tests_ui","",""
