"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","752","test_checkout_complete_flow","tests","Tue Jan 20 15:10:22 UTC 2026","passed","Tue Jan 20 15:10:23 UTC 2026","TestCheckoutFlow","test_checkout","",""
"","1444","test_logout_burger_menu","tests","Tue Jan 20 15:10:30 UTC 2026","passed","Tue Jan 20 15:10:32 UTC 2026","","test_logout","",""
"","699","test_check_total_sum","tests","Tue Jan 20 15:10:24 UTC 2026","passed","Tue Jan 20 15:10:25 UTC 2026","TestCheckoutFlow","test_checkout","",""
"","512","test_clear_cart","tests","Tue Jan 20 15:10:20 UTC 2026","passed","Tue Jan 20 15:10:21 UTC 2026","TestShoppingCart","test_cart","",""
"","630","test_continue_shopping_keeps_cart_state","tests","Tue Jan 20 15:10:21 UTC 2026","passed","Tue Jan 20 15:10:22 UTC 2026","TestShoppingCart","test_cart","",""
"","622","test_remove_item_from_cart","tests","Tue Jan 20 15:10:18 UTC 2026","passed","Tue Jan 20 15:10:19 UTC 2026","TestShoppingCart","test_cart","",""
"","696","test_add_item_to_cart","tests","Tue Jan 20 15:10:17 UTC 2026","passed","Tue Jan 20 15:10:18 UTC 2026","TestShoppingCart","test_cart","",""
"","443","test_successful_login","tests","Tue Jan 20 15:10:28 UTC 2026","passed","Tue Jan 20 15:10:28 UTC 2026","TestLogin","test_login","",""
"","688","test_checkout_without_first_name","tests","Tue Jan 20 15:10:23 UTC 2026","passed","Tue Jan 20 15:10:24 UTC 2026","TestCheckoutFlow","test_checkout","",""
"","421","test_locked_out_user","tests","Tue Jan 20 15:10:29 UTC 2026","passed","Tue Jan 20 15:10:29 UTC 2026","TestLogin","test_login","",""
"","413","test_invalid_credentials","tests","Tue Jan 20 15:10:30 UTC 2026","passed","Tue Jan 20 15:10:30 UTC 2026","TestLogin","test_login","",""
"","495","test_cart_counter_increment_after_one_item","tests","Tue Jan 20 15:10:26 UTC 2026","passed","Tue Jan 20 15:10:27 UTC 2026","TestInventory","test_inventory","",""
"","486","test_sort_products_by_price_low_to_high","tests","Tue Jan 20 15:10:25 UTC 2026","passed","Tue Jan 20 15:10:26 UTC 2026","TestInventory","test_inventory","",""
"","559","test_cart_total_price_for_single_item","tests","Tue Jan 20 15:10:19 UTC 2026","passed","Tue Jan 20 15:10:20 UTC 2026","TestShoppingCart","test_cart","",""
"","555","test_cart_icon_counter_for_two_items","tests","Tue Jan 20 15:10:27 UTC 2026","passed","Tue Jan 20 15:10:28 UTC 2026","TestInventory","test_inventory","",""
