"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5356","test_check_total_sum","tests","Wed Jan 14 21:07:16 UTC 2026","failed","Wed Jan 14 21:07:21 UTC 2026","","tests_ui","",""
"","440","test_login","tests","Wed Jan 14 21:06:44 UTC 2026","passed","Wed Jan 14 21:06:45 UTC 2026","","tests_ui","",""
"","5365","test_cart_counter_increment","tests","Wed Jan 14 21:07:58 UTC 2026","failed","Wed Jan 14 21:08:03 UTC 2026","","tests_ui","",""
"","369","test_locked_out_user","tests","Wed Jan 14 21:06:45 UTC 2026","failed","Wed Jan 14 21:06:45 UTC 2026","","tests_ui","",""
"","5351","test_cart_total_price_for_single_item","tests","Wed Jan 14 21:06:58 UTC 2026","failed","Wed Jan 14 21:07:03 UTC 2026","","tests_ui","",""
"","5359","test_remove_item_from_cart","tests","Wed Jan 14 21:06:52 UTC 2026","failed","Wed Jan 14 21:06:58 UTC 2026","","tests_ui","",""
"","5347","test_add_item_to_cart","tests","Wed Jan 14 21:06:47 UTC 2026","failed","Wed Jan 14 21:06:52 UTC 2026","","tests_ui","",""
"","5344","test_checkout_complete_flow","tests","Wed Jan 14 21:07:04 UTC 2026","failed","Wed Jan 14 21:07:09 UTC 2026","","tests_ui","",""
"","373","test_login_invalid","tests","Wed Jan 14 21:06:46 UTC 2026","passed","Wed Jan 14 21:06:46 UTC 2026","","tests_ui","",""
"","30358","test_sort_products_by_price_low_to_high","tests","Wed Jan 14 21:07:27 UTC 2026","broken","Wed Jan 14 21:07:58 UTC 2026","","tests_ui","",""
"","5364","test_checkout_without_first_name","tests","Wed Jan 14 21:07:10 UTC 2026","failed","Wed Jan 14 21:07:15 UTC 2026","","tests_ui","",""
"","5440","test_clear_cart","tests","Wed Jan 14 21:07:21 UTC 2026","failed","Wed Jan 14 21:07:27 UTC 2026","","tests_ui","",""
