"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30706","test_check_total_sum","tests","Mon Jan 12 07:59:18 UTC 2026","broken","Mon Jan 12 07:59:48 UTC 2026","","tests_ui","",""
"","543","test_cart_counter_increment","tests","Mon Jan 12 07:59:51 UTC 2026","passed","Mon Jan 12 07:59:51 UTC 2026","","tests_ui","",""
"","625","test_clear_cart","tests","Mon Jan 12 07:59:49 UTC 2026","passed","Mon Jan 12 07:59:50 UTC 2026","","tests_ui","",""
"","570","test_sort_products_by_price_low_to_high","tests","Mon Jan 12 07:59:50 UTC 2026","passed","Mon Jan 12 07:59:51 UTC 2026","","tests_ui","",""
"","721","test_remove_item_from_cart","tests","Mon Jan 12 07:59:13 UTC 2026","passed","Mon Jan 12 07:59:14 UTC 2026","","tests_ui","",""
"","622","test_cart_total_price_for_single_item","tests","Mon Jan 12 07:59:14 UTC 2026","passed","Mon Jan 12 07:59:15 UTC 2026","","tests_ui","",""
"","806","test_checkout_complete_flow","tests","Mon Jan 12 07:59:15 UTC 2026","passed","Mon Jan 12 07:59:16 UTC 2026","","tests_ui","",""
"","585","test_login","tests","Mon Jan 12 07:59:09 UTC 2026","passed","Mon Jan 12 07:59:10 UTC 2026","","tests_ui","",""
"","607","test_login_invalid","tests","Mon Jan 12 07:59:11 UTC 2026","passed","Mon Jan 12 07:59:12 UTC 2026","","tests_ui","",""
"","489","test_locked_out_user","tests","Mon Jan 12 07:59:10 UTC 2026","passed","Mon Jan 12 07:59:11 UTC 2026","","tests_ui","",""
"","763","test_checkout_without_first_name","tests","Mon Jan 12 07:59:17 UTC 2026","passed","Mon Jan 12 07:59:17 UTC 2026","","tests_ui","",""
"","630","test_add_item_to_cart","tests","Mon Jan 12 07:59:12 UTC 2026","passed","Mon Jan 12 07:59:13 UTC 2026","","tests_ui","",""
